,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,时间,电解电压,电解电流,产氢量,产氢累计量,碱液流量,碱温,系统压力  ,氧槽温,氢槽温,氧侧液位,氢侧液位,氧中氢,氢中氧,脱氧上温,脱氧下温,B塔上温,B塔下温,C塔上温,C塔下温,A塔上温,A塔下温,露点,微氧量,出罐压力,进罐温度,进罐压力,V,I,Current density,Pressure,Tlye,TH2,TO2,Tout,LyeFlow,LyeFlow_Polar,dI,dj,dV,dTout,HTO,OTH,polar_lh,polar_wtt,polar_shg,polar_nn,T_out_star,V_static_star,dV_static_star,dV_dynamic_star,dTout_WL,V_star
722,722,722,722,722,722,722,722,2021年10月29日14时00分40秒,1.5179336071014404,0.7344840168952942,-9999,-9999,0.893010139465332,36.87109756469727,0.2456114590167999,43.4814567565918,49.35732650756836,15.290428161621094,14.850502014160156,0.0001836209994507,0.0001836209994507,78.88359069824219,52.14836502075195,22.32831573486328,23.797283172607425,18.655895233154297,22.32831573486328,206.8307037353516,32.02350234985352,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0446451060912188,0.7344840168952942,1.728197686812457,0.2456114590167999,36.87109756469727,49.35732650756836,43.4814567565918,46.41939163208008,0.893010139465332,0.893010139465332,-2.93793624639511,-6.912791167988496,0.0014401639209074,-0.0734462738037109,0.0001836209994507,0.0001836209994507,1.243187674733877,1.1518626733116009,1.2783735196805637,1.2342159544637008,46.49283790588379,1.2341839634512672,0.00011196761599108207,-0.00011196761599108207,-0.1069643946837501,0.0432049421703114
723,723,723,723,723,723,723,723,2021年10月29日14时01分00秒,1.4689680337905884,2.203452110290528,-9999,-9999,0.8917859792709351,37.16489028930664,0.2456114590167999,43.18766021728516,49.21043014526367,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,78.73668670654297,51.85456848144531,22.475210189819336,23.797283172607425,19.24348258972168,22.622108459472656,205.80242919921875,32.02350234985352,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0432049421703114,2.203452110290528,5.184593200683595,0.2456114590167999,37.16489028930664,49.21043014526367,43.18766021728516,46.199045181274414,0.8917859792709351,0.8917859792709351,1.4689680933952336,3.4563955138711377,-0.0014401639209074,-0.220346450805664,0.0001836209994507,0.0001836209994507,1.2663653726753,1.1991924036233814,1.3238499741911305,1.2341839634512672,46.41939163208008,1.2340879889128347,9.59691944146801e-05,-9.59691944146801e-05,-0.2057864960578186,0.0446451060912188
724,724,724,724,724,724,724,724,2021年10月29日14时01分20秒,1.5179336071014404,0.7344840168952942,-9999,-9999,0.893010139465332,36.87109756469727,0.2448280155658722,43.18766021728516,48.91663360595703,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,78.4428939819336,51.5607795715332,22.475210189819336,23.797283172607425,18.50899887084961,22.32831573486328,205.06793212890625,32.02350234985352,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0446451060912188,0.7344840168952942,1.728197686812457,0.2448280155658722,36.87109756469727,48.91663360595703,43.18766021728516,46.05214691162109,0.893010139465332,0.893010139465332,-1.4689680933952336,-3.4563955138711377,0.0014401639209074,-0.1468982696533203,0.0001836209994507,0.0001836209994507,1.2437833142436578,1.1535837626719214,1.2786753059593536,1.2343759198979931,46.199045181274414,1.2343119326466394,6.39845976859732e-05,-6.39845976859732e-05,-0.1520987375723379,0.0432049421703114
725,725,725,725,725,725,725,725,2021年10月29日14时01分40秒,1.4200024604797363,3.672420263290405,-9999,-9999,0.893010139465332,37.16489028930664,0.2448280155658722,43.04076385498047,48.47594451904297,15.290428161621094,14.850502014160156,0.0001836209994507,0.0001836209994507,78.00220489501953,51.41388320922852,22.475210189819336,23.50348854064941,18.949687957763672,22.32831573486328,204.77413940429688,32.02350234985352,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.041764778249404,3.672420263290405,8.640988854800952,0.2448280155658722,37.16489028930664,48.47594451904297,43.04076385498047,45.75835418701172,0.893010139465332,0.893010139465332,2.93793624639511,6.912791167988496,-0.0028803278418148,-0.293792724609375,0.0001836209994507,0.0001836209994507,1.2870579913155389,1.2331009628852212,1.3530303626760365,1.2343759198979931,46.05214691162109,1.2342479482722306,7.997967969819442e-05,-0.0008000616401518944,-0.1796648091078125,0.0446451060912188
726,726,726,726,726,726,726,726,2021年10月29日14时02分00秒,1.4689680337905884,0.7344840168952942,-9999,-9999,0.893010139465332,36.87109756469727,0.2444362938404083,42.74696731567383,48.47594451904297,15.32868194580078,14.86962890625,0.0001836209994507,0.0001836209994507,78.00220489501953,51.12008666992188,22.32831573486328,23.797283172607425,18.949687957763672,22.32831573486328,203.89276123046875,32.02350234985352,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0432049421703114,0.7344840168952942,1.728197686812457,0.2444362938404083,36.87109756469727,48.47594451904297,42.74696731567383,45.6114559173584,0.893010139465332,0.893010139465332,-2.93793624639511,-6.912791167988496,0.0014401639209074,-0.1468982696533203,0.0001836209994507,0.0001836209994507,1.2445106369687728,1.1556679002263175,1.2790421516261827,1.2345678872852577,45.75835418701172,1.2345038963861747,9.598186976766954e-05,-0.0008160638302213695,-0.1887263608242193,0.041764778249404
727,727,727,727,727,727,727,727,2021年10月29日14时02分20秒,1.4689680337905884,3.672420263290405,-9999,-9999,0.8917859792709351,37.16489028930664,0.2444362938404083,42.45317840576172,48.1821517944336,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,77.41461181640625,50.826297760009766,22.475210189819336,23.50348854064941,18.949687957763672,22.32831573486328,203.1582946777344,31.876605987548828,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0432049421703114,3.672420263290405,8.640988854800952,0.2444362938404083,37.16489028930664,48.1821517944336,42.45317840576172,45.317665100097656,0.8917859792709351,0.8917859792709351,2.93793624639511,6.912791167988496,0.0,-0.2937908172607422,0.0001836209994507,0.0001836209994507,1.288633251329136,1.234937512538014,1.3536090781977337,1.2345678864543823,45.6114559173584,1.234439908364983,9.598004637600965e-05,0.0006241019140776903,-0.1600727528758696,0.0432049421703114
728,728,728,728,728,728,728,728,2021年10月29日14时02分40秒,1.4689680337905884,0.7344840168952942,-9999,-9999,0.893010139465332,36.87109756469727,0.2436528503894806,42.45317840576172,48.47594451904297,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,77.26771545410156,50.67939758300781,22.475210189819336,23.797283172607425,19.24348258972168,22.622108459472656,202.42379760742188,31.876605987548828,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0432049421703114,0.7344840168952942,1.728197686812457,0.2436528503894806,36.87109756469727,48.47594451904297,42.45317840576172,45.46456146240234,0.893010139465332,0.893010139465332,-2.93793624639511,-6.912791167988496,0.0,0.1468963623046875,0.0001836209994507,0.0001836209994507,1.2447561920914456,1.1563674053948545,1.2791655831119897,1.2346318777390473,45.317665100097656,1.2346958702404527,9.598692713908008e-05,-9.598692713908008e-05,-0.0275078427187267,0.0432049421703114
729,729,729,729,729,729,729,729,2021年10月29日14时03分00秒,1.5424164533615112,0.0,-9999,-9999,0.8917859792709351,37.16489028930664,0.2436528503894806,42.30628204345703,48.1821517944336,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,77.26771545410156,50.38560485839844,22.475210189819336,23.50348854064941,19.24348258972168,22.32831573486328,201.68931579589844,31.876605987548828,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0453651898047503,0.0,0.0,0.2436528503894806,37.16489028930664,48.1821517944336,42.30628204345703,45.24421691894531,0.8917859792709351,0.8917859792709351,-0.7344840168952942,-1.728197686812457,0.0021602476344389,-0.2203445434570312,0.0001836209994507,0.0001836209994507,1.231082181942328,1.123871781539917,1.2365063832517411,1.23459988194464,45.46456146240234,1.2345038963861747,3.19940105959482e-05,0.0010481298066235018,-0.109958698582659,0.0432049421703114
730,730,730,730,730,730,730,730,2021年10月29日14时03分20秒,1.4689680337905884,2.203452110290528,-9999,-9999,0.8917859792709351,37.16489028930664,0.2436528503894806,42.01248550415039,47.88835525512695,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,76.53323364257812,50.0918083190918,22.32831573486328,23.797283172607425,19.24348258972168,22.622108459472656,201.39552307128903,31.58281135559082,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0432049421703114,2.203452110290528,5.184593200683595,0.2436528503894806,37.16489028930664,47.88835525512695,42.01248550415039,44.95042037963867,0.8917859792709351,0.8917859792709351,2.203452110290528,5.184593200683595,-0.0021602476344389,-0.2937965393066406,0.0001836209994507,0.0001836209994507,1.2698685951892408,1.204627830456867,1.3253207511146616,1.2347278686093517,45.24421691894531,1.23459988194464,-4.799414790657153e-05,4.799414790657153e-05,-0.1750196645285555,0.0453651898047503
731,731,731,731,731,731,731,731,2021年10月29日14时03分40秒,1.4200024604797363,3.672420263290405,-9999,-9999,0.8917859792709351,36.87109756469727,0.2428693771362304,42.01248550415039,47.74146270751953,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,76.53323364257812,49.94491195678711,22.475210189819336,23.50348854064941,19.24348258972168,22.32831573486328,200.3672332763672,31.58281135559082,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.041764778249404,3.672420263290405,8.640988854800952,0.2428693771362304,36.87109756469727,47.74146270751953,42.01248550415039,44.87697410583496,0.8917859792709351,0.8917859792709351,1.468968152999877,3.4563956541173577,-0.0014401639209074,-0.0734462738037109,0.0001836209994507,0.0001836209994507,1.2902459453907602,1.236827932893819,1.3552624937448938,1.234887855878914,44.95042037963867,1.2348558584809677,0.0001759810473966894,-0.0019761868250698393,-0.138433880816251,0.0432049421703114
732,732,732,732,732,732,732,732,2021年10月29日14时04分00秒,1.4689680337905884,2.203452110290528,-9999,-9999,0.8917859792709351,36.87109756469727,0.2428693771362304,41.718692779541016,47.74146270751953,15.32868194580078,14.850502014160156,0.0001836209994507,0.0001836209994507,75.94564819335938,49.651123046875,22.475210189819336,23.356590270996094,18.949687957763672,22.32831573486328,199.6327514648437,31.58281135559082,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0432049421703114,2.203452110290528,5.184593200683595,0.2428693771362304,36.87109756469727,47.74146270751953,41.718692779541016,44.73007774353027,0.8917859792709351,0.8917859792709351,-1.468968152999877,-3.4563956541173577,0.0014401639209074,-0.1468963623046875,0.0001836209994507,0.0001836209994507,1.270511968549516,1.2056238689378398,1.326560239923649,1.234951853250145,44.87697410583496,1.234887855878914,0.00014398696713691095,-0.00014398696713691095,-0.089179913737496,0.041764778249404
733,733,733,733,733,733,733,733,2021年10月29日14时04分20秒,1.4200024604797363,3.672420263290405,-9999,-9999,0.893010139465332,36.87109756469727,0.2428693771362304,41.57179260253906,47.44766998291016,15.290428161621094,14.850502014160156,0.0001836209994507,0.0001836209994507,75.94564819335938,49.651123046875,22.32831573486328,23.50348854064941,19.24348258972168,22.622108459472656,199.19207763671875,31.289018630981445,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.041764778249404,3.672420263290405,8.640988854800952,0.2428693771362304,36.87109756469727,47.44766998291016,41.57179260253906,44.50973129272461,0.893010139465332,0.893010139465332,1.468968152999877,3.4563956541173577,-0.0014401639209074,-0.220346450805664,0.0001836209994507,0.0001836209994507,1.2916187863768769,1.2384474873485742,1.355760705004769,1.2350478524221316,44.73007774353027,1.2349518532501447,4.799738458860503e-05,-4.799738458860503e-05,-0.1343288091590295,0.0432049421703114
734,734,734,734,734,734,734,734,2021年10月29日14时04分40秒,1.4200024604797363,2.203452110290528,-9999,-9999,0.893010139465332,36.72420120239258,0.2420859336853027,41.57179260253906,47.15387344360352,15.290428161621094,14.850502014160156,0.0001836209994507,0.0001836209994507,75.79875183105469,49.35732650756836,22.475210189819336,23.797283172607425,19.24348258972168,22.32831573486328,198.45758056640625,31.289018630981445,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.041764778249404,2.203452110290528,5.184593200683595,0.2420859336853027,36.72420120239258,47.15387344360352,41.57179260253906,44.36283302307129,0.893010139465332,0.893010139465332,-1.468968152999877,-3.4563956541173577,0.0,-0.1468982696533203,0.0001836209994507,0.0001836209994507,1.271601553094957,1.207311132520844,1.3274953522008823,1.2351758553064174,44.50973129272461,1.2351118528393232,0.00011199848020448933,-0.0008320804406581893,-0.1677374687564068,0.041764778249404
735,735,735,735,735,735,735,735,2021年10月29日14时05分00秒,1.4689680337905884,2.203452110290528,-9999,-9999,0.204425,36.43040466308594,0.2428693771362304,41.57179260253906,47.00697708129883,15.32868194580078,14.86962890625,0.0001836209994507,0.0001836209994507,75.2111587524414,49.21043014526367,22.32831573486328,23.50348854064941,18.655895233154297,22.32831573486328,197.7230987548828,31.289018630981445,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0432049421703114,2.203452110290528,5.184593200683595,0.2428693771362304,36.43040466308594,47.00697708129883,41.57179260253906,44.28938484191895,0.0,0.204425,0.0,0.0,0.0014401639209074,-0.0734481811523437,0.0001836209994507,0.0001836209994507,1.2718220859961034,1.2076528039637964,1.3242654685015105,1.2353358663932197,44.36283302307129,1.235303863898474,0.00017600532416461867,0.0005440766362890813,-0.0950595193649874,0.041764778249404
736,736,736,736,736,736,736,736,2021年10月29日14时05分20秒,0.0091810496523976,0.2754315137863159,-9999,-9999,0.204425,36.72420120239258,0.2428693771362304,41.27800369262695,46.41939163208008,15.366936683654783,14.86962890625,0.0001836209994507,0.0001836209994507,75.2111587524414,48.91663360595703,22.475210189819336,23.797283172607425,18.949687957763672,22.32831573486328,196.9886169433593,31.289018630981445,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700308721293,0.2754315137863159,0.6480741500854492,0.2428693771362304,36.72420120239258,46.41939163208008,41.27800369262695,43.84869766235352,0.0,0.204425,-1.928020596504212,-4.536519050598145,-0.042934911298182,-0.4406871795654297,0.0001836209994507,0.0001836209994507,1.2382600496453016,1.144786550111945,1.2580370646859094,1.2353998698044122,44.28938484191895,1.2352078565816278,4.800187115217014e-05,-0.02079537555978947,-0.2371054929688014,0.0432049421703114
737,737,737,737,737,737,737,737,2021年10月29日14时05分40秒,0.0091810496523976,0.2754315137863159,-9999,-9999,0.204425,36.72420120239258,0.2420859336853027,41.27800369262695,46.71318054199219,15.366936683654783,14.86962890625,0.0001836209994507,0.0001836209994507,75.06426239013672,48.91663360595703,22.475210189819336,23.797283172607425,19.24348258972168,22.32831573486328,196.40103149414065,31.289018630981445,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700308721293,0.2754315137863159,0.6480741500854492,0.2420859336853027,36.72420120239258,46.71318054199219,41.27800369262695,43.99559211730957,0.0,0.204425,0.0,0.0,0.0,0.1468944549560547,0.0001836209994507,0.0001836209994507,1.2380765656415484,1.1440384010043747,1.2576543403214944,1.23533586473109,43.84869766235352,1.2353998698044122,4.80029529692505e-05,-0.02151545860206025,-0.0325693186201689,0.0002700308721293
738,738,738,738,738,738,738,738,2021年10月29日14时06分00秒,0.0091810496523976,0.2754315137863159,-9999,-9999,0.204425,36.43040466308594,0.2420859336853027,41.57179260253906,46.27249526977539,15.366936683654783,14.850502014160156,0.0001836209994507,0.0001836209994507,74.77047729492188,48.62284469604492,22.475210189819336,23.797283172607425,19.24348258972168,22.622108459472656,195.9603271484375,31.14212226867676,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700308721293,0.2754315137863159,0.6480741500854492,0.2420859336853027,36.43040466308594,46.27249526977539,41.57179260253906,43.92214393615723,0.0,0.204425,0.0,0.0,0.0,-0.0734481811523437,0.0001836209994507,0.0001836209994507,1.2381682115632306,1.1444123019322414,1.257845438523937,1.2354958834422007,43.99559211730957,1.2354638794222517,0.00012801142031193535,-0.00012801142031193535,-0.0942112890886335,0.0002700308721293
739,739,739,739,739,739,739,739,2021年10月29日14时06分20秒,0.0091810496523976,0.2754315137863159,-9999,-9999,0.204425,36.43040466308594,0.2420859336853027,41.57179260253906,45.97869873046875,15.366936683654783,14.86962890625,0.0001836209994507,0.0001836209994507,74.32978057861328,48.47594451904297,22.475210189819336,23.50348854064941,19.24348258972168,22.32831573486328,194.78517150878903,31.14212226867676,-79.9926528930664,0.0091810002923011,-9999,-9999,-9999,0.0002700308721293,0.2754315137863159,0.6480741500854492,0.2420859336853027,36.43040466308594,45.97869873046875,41.57179260253906,43.77524566650391,0.0,0.204425,0.0,0.0,0.0,-0.1468982696533203,0.0001836209994507,0.0001836209994507,1.238352090697214,1.1451611882506276,1.2582292408718994,1.2355598932286982,43.92214393615723,1.2354958834422007,4.800681889416403e-05,-4.800681889416403e-05,-0.1426005066732543,0.0002700308721293
